2024-10-14 14:09:12,475 - INFO - Starting Price Differential Analysis
2024-10-14 14:09:12,483 - INFO - Loaded 17816 records from the JSON file
2024-10-14 14:37:03,290 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,290 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,290 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,291 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,291 - DEBUG - Pearson correlation between conflict intensities: 0.5589560403426425
2024-10-14 14:37:03,291 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,291 - DEBUG - Pearson correlation between conflict intensities: 0.3969331125342101
2024-10-14 14:37:03,291 - DEBUG - Calculated distance: 2.883925272877344
2024-10-14 14:37:03,291 - DEBUG - Returning analysis result for aden, al hudaydah, potatoes
2024-10-14 14:37:03,291 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,291 - DEBUG - Calculated distance: 0.9617646844721102
2024-10-14 14:37:03,292 - DEBUG - Returning analysis result for aden, al dhale'e, lentils
2024-10-14 14:37:03,292 - DEBUG - Found 47 common dates for aden and al mahwit on sugar
2024-10-14 14:37:03,292 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,292 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,292 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,292 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,292 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,292 - DEBUG - Found 47 common dates for aden and amran on lentils
2024-10-14 14:37:03,293 - DEBUG - Pearson correlation between conflict intensities: 0.36104398308790586
2024-10-14 14:37:03,293 - DEBUG - Calculated distance: 3.3925316495486437
2024-10-14 14:37:03,293 - DEBUG - Returning analysis result for aden, al jawf, rice (imported)
2024-10-14 14:37:03,293 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,293 - DEBUG - Found 47 common dates for aden and al jawf on salt
2024-10-14 14:37:03,293 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,293 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,293 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,293 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,293 - DEBUG - Returning analysis result for aden, al maharah, potatoes
2024-10-14 14:37:03,293 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,293 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,293 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,293 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,293 - DEBUG - Found 47 common dates for aden and al maharah on rice (imported)
2024-10-14 14:37:03,293 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,293 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,293 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,294 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,294 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,294 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,294 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,293 - DEBUG - Pearson correlation between conflict intensities: -0.33739449760689766
2024-10-14 14:37:03,294 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,294 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,294 - DEBUG - Returning analysis result for aden, al maharah, exchange rate (unofficial)
2024-10-14 14:37:03,294 - DEBUG - Found 47 common dates for aden and al maharah on fuel (diesel)
2024-10-14 14:37:03,294 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,294 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,294 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,294 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,295 - DEBUG - Pearson correlation between conflict intensities: -0.33739449760689766
2024-10-14 14:37:03,295 - DEBUG - Calculated distance: 3.060978288105542
2024-10-14 14:37:03,295 - DEBUG - Returning analysis result for aden, al mahwit, sugar
2024-10-14 14:37:03,295 - DEBUG - Found 47 common dates for aden and al mahwit on tomatoes
2024-10-14 14:37:03,295 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,295 - DEBUG - Calculated distance: 3.060978288105542
2024-10-14 14:37:03,295 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,295 - DEBUG - Returning analysis result for aden, al mahwit, exchange rate (unofficial)
2024-10-14 14:37:03,296 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,296 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,296 - DEBUG - Returning analysis result for aden, al maharah, rice (imported)
2024-10-14 14:37:03,296 - DEBUG - Found 47 common dates for aden and al mahwit on fuel (diesel)
2024-10-14 14:37:03,296 - DEBUG - Found 47 common dates for aden and al maharah on salt
2024-10-14 14:37:03,296 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,296 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,296 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,296 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,296 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,296 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,296 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,296 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,296 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,296 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,296 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,296 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,296 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,296 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,297 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,297 - DEBUG - Returning analysis result for aden, al maharah, fuel (diesel)
2024-10-14 14:37:03,297 - DEBUG - Pearson correlation between conflict intensities: 0.36104398308790586
2024-10-14 14:37:03,297 - DEBUG - Found 47 common dates for aden and al maharah on fuel (gas)
2024-10-14 14:37:03,297 - DEBUG - Calculated distance: 3.3925316495486437
2024-10-14 14:37:03,297 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,297 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,297 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,297 - DEBUG - Returning analysis result for aden, al jawf, salt
2024-10-14 14:37:03,297 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,297 - DEBUG - Found 47 common dates for aden and al jawf on sugar
2024-10-14 14:37:03,297 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,297 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,298 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,298 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,298 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,298 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,299 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,299 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,299 - DEBUG - Pearson correlation between conflict intensities: -0.1678835505849796
2024-10-14 14:37:03,300 - DEBUG - Calculated distance: 3.0677233278552674
2024-10-14 14:37:03,300 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,300 - DEBUG - Pearson correlation between conflict intensities: -0.33739449760689766
2024-10-14 14:37:03,300 - DEBUG - Returning analysis result for aden, amran, lentils
2024-10-14 14:37:03,300 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,300 - DEBUG - Calculated distance: 3.060978288105542
2024-10-14 14:37:03,300 - DEBUG - Found 46 common dates for aden and amran on milling cost (wheat)
2024-10-14 14:37:03,300 - DEBUG - Returning analysis result for aden, al maharah, salt
2024-10-14 14:37:03,300 - DEBUG - Returning analysis result for aden, al mahwit, tomatoes
2024-10-14 14:37:03,300 - DEBUG - Price_i length: 46, Price_j length: 46
2024-10-14 14:37:03,300 - DEBUG - Found 47 common dates for aden and al maharah on sugar
2024-10-14 14:37:03,300 - DEBUG - Calculated valid price differentials: 46 pairs
2024-10-14 14:37:03,300 - DEBUG - Found 47 common dates for aden and al mahwit on wheat
2024-10-14 14:37:03,300 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,300 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,300 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,300 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,300 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,300 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,300 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,300 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,301 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,301 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,301 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,302 - DEBUG - Found 44 common dates for aden and dhamar on beans (kidney red)
2024-10-14 14:37:03,302 - DEBUG - Conflict_base length: 46, Conflict_other length: 46
2024-10-14 14:37:03,302 - DEBUG - Price_i length: 44, Price_j length: 44
2024-10-14 14:37:03,302 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,302 - DEBUG - Calculated valid price differentials: 44 pairs
2024-10-14 14:37:03,302 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,302 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,302 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,302 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,302 - DEBUG - Returning analysis result for aden, al maharah, fuel (gas)
2024-10-14 14:37:03,302 - DEBUG - Pearson correlation between conflict intensities: -0.16997060033614758
2024-10-14 14:37:03,302 - DEBUG - Calculated distance: 3.0677233278552674
2024-10-14 14:37:03,302 - DEBUG - Returning analysis result for aden, amran, milling cost (wheat)
2024-10-14 14:37:03,302 - DEBUG - Pearson correlation between conflict intensities: -0.33739449760689766
2024-10-14 14:37:03,302 - DEBUG - Calculated distance: 3.060978288105542
2024-10-14 14:37:03,302 - DEBUG - Found 47 common dates for aden and amran on oil (vegetable)
2024-10-14 14:37:03,302 - DEBUG - Found 47 common dates for aden and al maharah on fuel (petrol-gasoline)
2024-10-14 14:37:03,302 - DEBUG - Returning analysis result for aden, al mahwit, wheat
2024-10-14 14:37:03,303 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,303 - DEBUG - Found 47 common dates for aden and al mahwit on wheat flour
2024-10-14 14:37:03,303 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,303 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,303 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,303 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,303 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,303 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,303 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,303 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,303 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,303 - DEBUG - Pearson correlation between conflict intensities: -0.33739449760689766
2024-10-14 14:37:03,303 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,303 - DEBUG - Calculated distance: 3.060978288105542
2024-10-14 14:37:03,303 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,303 - DEBUG - Returning analysis result for aden, al mahwit, fuel (diesel)
2024-10-14 14:37:03,303 - DEBUG - Found 47 common dates for aden and al mahwit on fuel (gas)
2024-10-14 14:37:03,303 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,303 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,303 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,304 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,304 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,304 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,305 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,305 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,305 - DEBUG - Returning analysis result for aden, al maharah, sugar
2024-10-14 14:37:03,305 - DEBUG - Conflict_base length: 44, Conflict_other length: 44
2024-10-14 14:37:03,305 - DEBUG - Found 47 common dates for aden and al maharah on tomatoes
2024-10-14 14:37:03,305 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,305 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,305 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,305 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,305 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,306 - DEBUG - Pearson correlation between conflict intensities: -0.22005021441473943
2024-10-14 14:37:03,306 - DEBUG - Calculated distance: 1.8658309002979125
2024-10-14 14:37:03,306 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,306 - DEBUG - Returning analysis result for aden, dhamar, beans (kidney red)
2024-10-14 14:37:03,306 - DEBUG - Found 47 common dates for aden and dhamar on beans (white)
2024-10-14 14:37:03,306 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,306 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,306 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,306 - DEBUG - Pearson correlation between conflict intensities: 0.36104398308790586
2024-10-14 14:37:03,306 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
2024-10-14 14:37:03,306 - DEBUG - Calculated distance: 3.3925316495486437
2024-10-14 14:37:03,306 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,306 - DEBUG - Returning analysis result for aden, al jawf, sugar
2024-10-14 14:37:03,307 - DEBUG - Found 47 common dates for aden and al jawf on tomatoes
2024-10-14 14:37:03,307 - DEBUG - Price_i length: 47, Price_j length: 47
2024-10-14 14:37:03,307 - DEBUG - Calculated valid price differentials: 47 pairs
2024-10-14 14:37:03,307 - DEBUG - Running stationarity tests
2024-10-14 14:37:03,307 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,307 - DEBUG - Pearson correlation between conflict intensities: -0.1678835505849796
2024-10-14 14:37:03,307 - DEBUG - Conflict_base length: 47, Conflict_other length: 47
2024-10-14 14:37:03,307 - DEBUG - Calculated distance: 3.0677233278552674
2024-10-14 14:37:03,307 - DEBUG - Pearson correlation between conflict intensities: 0.1966679169251098
2024-10-14 14:37:03,308 - DEBUG - Calculated distance: 7.9389335999577195
2024-10-14 14:37:03,308 - DEBUG - Returning analysis result for aden, amran, oil (vegetable)
2024-10-14 14:37:03,306 - DEBUG - Pearson correlation between conflict intensities: -0.33739449760689766
2024-10-14 14:37:03,308 - DEBUG - Found 47 common dates for aden and amran on onions
2024-10-14 14:37:03,308 - DEBUG - Returning analysis result for aden, al maharah, tomatoes
2024-10-14 14:37:03,308 - DEBUG - Converted NumPy array to pandas Series for stationarity tests.
